0.66082,1.21869,9.85484,1.32669,1.24015,9.63703,-0.66587,-0.02146,0.21781,3.6425,-3.70583,0.22913,7.86,-5.76,24.9,11
0.66082,1.21869,9.85484,1.32669,1.24015,9.63703,-0.66587,-0.02146,0.21781,3.51055,-3.57144,-0.38052,7.86,-5.76,24.9,21
-0.00479,1.56825,9.42147,2.01195,1.92409,9.40321,-2.01674,-0.35584,0.01827,3.49345,-3.58672,-0.43855,9.9,-3.72,24.18,31
-0.82124,2.05189,9.12698,2.67376,2.59719,9.07061,-3.49499,-0.5453,0.05637,3.68404,-3.98378,-0.30477,12.18,-2.34,24.12,42
-0.82124,2.05189,9.12698,2.67376,2.59719,9.07061,-3.49499,-0.5453,0.05637,3.8337,-4.25317,-0.14167,12.18,-2.34,24.12,51
2.11414,3.09101,7.78139,3.3945,3.2768,8.59711,-1.28035,-0.18579,-0.81571,3.88318,-4.48347,-0.25773,14.58,-1.56,23.22,62
2.11414,3.09101,7.78139,3.3945,3.2768,8.59711,-1.28035,-0.18579,-0.81571,3.88318,-4.48347,-0.25773,14.58,-1.56,23.22,71
2.54751,2.68638,8.3201,3.76141,3.61326,8.30461,-1.2139,-0.92688,0.0155,3.69565,-4.90313,-1.06957,15.72,-0.24,22.5,81
0.19872,1.94176,8.93065,4.45514,4.28074,7.61559,-4.25642,-2.33899,1.31505,3.69565,-4.90313,-1.06957,17.7,1.68,20.76,91
0.19872,1.94176,8.93065,4.45514,4.28074,7.61559,-4.25642,-2.33899,1.31505,3.53499,-4.27577,-1.09706,17.7,1.68,20.76,101
1.18038,3.03594,7.60182,4.95775,4.88508,6.90848,-3.77737,-1.84914,0.69335,3.39266,-3.43156,-0.69572,19.86,3.54,18.84,111
1.18038,3.03594,7.60182,4.95775,4.88508,6.90848,-3.77737,-1.84914,0.69335,3.10983,-2.50793,-0.28889,19.86,3.54,18.84,121
1.35277,3.56029,6.63693,5.12904,5.12772,6.60074,-3.77627,-1.56744,0.0362,2.98826,-2.29351,-0.20153,20.7,4.62,18,132
2.40385,4.66644,5.14051,5.37324,5.48459,6.10064,-2.96938,-0.81815,-0.96013,2.25828,-1.61729,0.08557,21.9,6.36,15.96,141
2.40385,4.66644,5.14051,5.37324,5.48459,6.10064,-2.96938,-0.81815,-0.96013,1.8154,-1.37355,0.1149,21.9,6.36,15.96,151
2.89947,5.05671,5.28416,5.54871,5.69938,5.73578,-2.64924,-0.64267,-0.45162,1.65597,-1.43891,0.05992,22.38,6.9,15.66,161
2.89947,5.05671,5.28416,5.54871,5.69938,5.73578,-2.64924,-0.64267,-0.45162,1.65597,-1.43891,0.05992,22.38,6.9,15.66,171
2.89707,5.44458,5.57866,5.63116,5.78904,5.56303,-2.73409,-0.34446,0.01563,1.7195,-1.71564,-0.01888,22.62,7.32,15.42,181
2.34878,6.20596,5.57866,5.8183,5.98741,5.14476,-3.46952,0.21855,0.4339,2.13977,-1.98686,-0.00361,22.32,7.26,14.46,191
2.34878,6.20596,5.57866,5.8183,5.98741,5.14476,-3.46952,0.21855,0.4339,2.53317,-1.93982,-0.01155,22.32,7.26,14.46,201
1.89148,6.62975,3.67761,5.91479,6.1074,4.88724,-4.02331,0.52235,-1.20964,2.73598,-1.78894,-0.02866,23.04,7.86,13.86,211
1.89148,6.62975,3.67761,5.91479,6.1074,4.88724,-4.02331,0.52235,-1.20964,2.80928,-1.36744,-0.08608,23.04,7.86,13.86,222
