-3.18439,-0.73504,9.61062,-1.73468,1.62381,9.51444,-1.44971,-2.35885,0.09618,2.00355,-1.40165,-1.87897,-15.18,7.02,18.48,9
-3.18439,-0.73504,9.61062,-1.73468,1.62381,9.51444,-1.44971,-2.35885,0.09618,2.39695,-1.65944,-1.56804,-15.18,7.02,18.48,19
-5.9809,-0.31126,8.73192,-1.51552,1.96939,9.48657,-4.46538,-2.28065,-0.75465,1.68895,-1.39188,-1.16975,-16.08,7.86,18.78,28
-5.9809,-0.31126,8.73192,-1.51552,1.96939,9.48657,-4.46538,-2.28065,-0.75465,1.433,-1.43403,-0.44466,-16.08,7.86,18.78,39
-5.65288,0.06465,6.30891,-1.30484,2.28658,9.44666,-4.34804,-2.22194,-3.13774,0.882,-1.00459,0.3684,-16.02,7.5,18.9,48
-5.65288,0.06465,6.30891,-1.30484,2.28658,9.44666,-4.34804,-2.22194,-3.13774,0.41102,-0.69488,0.66467,-16.02,7.5,18.9,59
-3.30889,0.39266,6.97213,-1.09325,2.47107,9.42704,-2.21564,-2.07841,-2.45491,0.41102,-0.69488,0.66467,-15.42,7.8,19.38,69
-1.99443,0.42139,7.78379,-1.01876,2.50526,9.42636,-0.97567,-2.08386,-1.64257,0.03778,-0.6283,0.59565,-15.18,8.04,19.14,79
-1.99443,0.42139,7.78379,-1.01876,2.50526,9.42636,-0.97567,-2.08386,-1.64257,0.03778,-0.6283,0.59565,-15.18,8.04,19.14,89
-0.33759,0.65603,9.32091,-0.88741,2.4707,9.44873,0.54982,-1.81467,-0.12782,-0.49733,-0.58492,-0.14411,-15.06,7.74,19.32,99
-0.33759,0.65603,9.32091,-0.88741,2.4707,9.44873,0.54982,-1.81467,-0.12782,-0.66044,-0.37234,-0.70733,-15.06,7.74,19.32,109
-0.57702,0.64885,10.02004,-0.82722,2.34549,9.48603,0.2502,-1.69664,0.53401,-0.71114,-0.11456,-1.11478,-16.2,7.38,19.5,119
-0.57702,0.64885,10.02004,-0.82722,2.34549,9.48603,0.2502,-1.69664,0.53401,-0.68731,0.02594,-1.2846,-16.26,7.86,19.5,129
-1.94415,0.53632,10.46298,-0.86354,2.18877,9.52019,-1.08061,-1.65245,0.94279,-0.59996,0.08886,-1.29865,-16.26,7.86,19.5,139
