-4.74785,-2.44455,10.30256,-0.6532,-2.02979,9.57202,-4.09465,-0.41476,0.73054,0.52525,-1.94471,0.41361,12.78,-2.28,22.74,13
-3.24185,-1.94176,8.38954,-0.35287,-1.91722,9.61094,-2.88898,-0.02454,-1.2214,0.27113,-2.73517,0.52295,13.14,-2.34,22.44,23
-3.24185,-1.94176,8.38954,-0.35287,-1.91722,9.61094,-2.88898,-0.02454,-1.2214,0.14957,-3.16644,0.45148,13.14,-2.34,22.44,33
-1.98007,-2.42061,10.12539,0.16232,-1.86598,9.62612,-2.14239,-0.55463,0.49927,0.14957,-3.16644,0.45148,12.96,-1.68,22.08,43
-1.98007,-2.42061,10.12539,0.16232,-1.86598,9.62612,-2.14239,-0.55463,0.49927,0.15507,-3.43217,0.42094,12.96,-1.68,22.08,53
-2.41103,-2.52596,11.4183,0.80527,-1.83387,9.59994,-2.72309,-0.65857,1.5071,0.42568,-3.58305,0.66528,13.86,-0.96,21.78,63
-2.41103,-2.52596,11.4183,0.80527,-1.83387,9.59994,-2.72309,-0.65857,1.5071,0.71279,-3.49325,1.06235,13.86,-0.96,21.78,73
-1.8412,-3.66085,10.41031,1.44516,-1.7492,9.54056,-3.28636,-1.91164,0.86975,0.80259,-3.56839,1.24683,15.3,-1.5,20.34,83
-1.8412,-3.66085,10.41031,1.44516,-1.7492,9.54056,-3.28636,-1.91164,0.86975,0.99684,-4.09862,1.66405,15.3,-1.5,20.34,93
2.2985,-3.37593,11.76547,2.11549,-1.63191,9.43567,0.18302,-1.74402,2.32979,1.23325,-4.44376,1.71903,17.1,-1.56,19.62,103
2.2985,-3.37593,11.76547,2.11549,-1.63191,9.43567,0.18302,-1.74402,2.32979,1.43605,-4.57204,1.68176,17.1,-1.56,19.62,113
3.3041,-0.94334,10.4151,2.89224,-1.47469,9.25368,0.41186,0.53134,1.16142,1.44705,-4.06441,1.56448,18.72,-1.38,18.78,123
3.3041,-0.94334,10.4151,2.89224,-1.47469,9.25368,0.41186,0.53134,1.16142,1.3432,-3.61604,1.4643,18.72,-1.38,18.78,133
3.32804,-0.06225,8.17166,3.5397,-1.3201,9.04976,-0.21166,1.25785,-0.8781,0.89055,-2.61849,1.39954,19.98,-1.62,16.5,143
3.32804,-0.06225,8.17166,3.5397,-1.3201,9.04976,-0.21166,1.25785,-0.8781,0.53442,-2.10537,1.42337,19.98,-1.62,16.5,153
3.32804,-0.06225,8.17166,3.5397,-1.3201,9.04976,-0.21166,1.25785,-0.8781,0.53442,-2.10537,1.42337,19.98,-1.62,16.5,163
2.95214,0.29928,8.04476,3.94557,-1.28277,8.88579,-0.99343,1.58205,-0.84103,0.28885,-1.79688,1.5431,21.78,-1.56,14.58,173
