4.71433,-0.00718,4.19238,5.1083,-3.343,7.67463,-0.39397,3.33582,-3.48225,0.22715,-3.46393,1.55837,6.24,-5.76,25.5,12
8.0304,-0.1245,0.0431,5.51544,-3.47422,7.32667,2.51496,3.34972,-7.28357,-0.14914,-2.98013,1.67688,7.68,-6.24,26.52,23
8.0304,-0.1245,0.0431,5.51544,-3.47422,7.32667,2.51496,3.34972,-7.28357,-0.8217,-1.64478,1.60052,7.68,-6.24,26.52,32
9.0743,-2.13569,-2.82046,5.68954,-3.74491,7.05515,3.38476,1.60921,-9.8756,-1.58895,-0.36135,1.49056,8.94,-6.54,25.32,43
9.0743,-2.13569,-2.82046,5.68954,-3.74491,7.05515,3.38476,1.60921,-9.8756,-1.58895,-0.36135,1.49056,8.94,-6.54,25.32,53
9.63217,-3.07904,-2.11414,5.65478,-3.94407,6.9741,3.97738,0.86504,-9.08824,-2.26273,0.26723,1.32013,9.72,-6.66,24.78,62
8.72474,-4.35519,0.66082,5.51392,-4.44717,6.78156,3.21081,0.09198,-6.12074,-3.2279,0.34909,1.05257,9.9,-7.38,24.78,73
8.72474,-4.35519,0.66082,5.51392,-4.44717,6.78156,3.21081,0.09198,-6.12074,-3.65429,0.04243,0.98232,9.9,-7.38,24.78,83
7.43422,-5.33444,3.74465,5.45925,-4.73414,6.62984,1.97497,-0.60031,-2.88519,-3.54189,-0.19397,0.97683,10.32,-7.86,24.48,93
7.43422,-5.33444,3.74465,5.45925,-4.73414,6.62984,1.97497,-0.60031,-2.88519,-3.54189,-0.19397,0.97683,10.32,-7.86,24.48,102
11.96898,-8.51165,10.77184,5.38636,-5.2978,6.25226,6.58262,-3.21385,4.51958,-1.13141,-0.75841,-0.60409,9.24,-9.06,24,113
6.80692,-10.51565,12.68726,5.44659,-5.53134,5.99243,1.36033,-4.98432,6.69483,-1.13141,-0.75841,-0.60409,8.16,-11.22,22.38,122
6.80692,-10.51565,12.68726,5.44659,-5.53134,5.99243,1.36033,-4.98432,6.69483,0.16851,-1.68448,-0.69328,8.16,-11.22,22.38,133
5.27698,-8.08547,7.81252,5.57347,-5.49618,5.9075,-0.29649,-2.58928,1.90502,0.76899,-2.38392,-0.51674,8.1,-12.54,21.48,143
5.27698,-8.08547,7.81252,5.57347,-5.49618,5.9075,-0.29649,-2.58928,1.90502,1.07259,-3.00639,-0.32859,8.1,-12.54,21.48,153
7.27141,-3.8476,5.30811,5.92976,-5.34146,5.69887,1.34165,1.49386,-0.39076,1.25463,-3.19515,-0.2107,8.4,-12.84,21.54,163
6.61538,-3.02157,0.90982,6.30008,-5.18162,5.44334,0.3153,2.16004,-4.53351,1.32182,-3.14934,0.14361,9.9,-12.24,21.24,173
6.61538,-3.02157,0.90982,6.30008,-5.18162,5.44334,0.3153,2.16004,-4.53351,0.74272,-2.81397,0.44476,9.9,-12.24,21.24,182
9.89793,-7.60901,0.47646,6.56328,-5.14682,5.15788,3.33465,-2.46218,-4.68142,0.10437,-2.38148,0.31892,11.52,-11.7,20.28,193
9.89793,-7.60901,0.47646,6.56328,-5.14682,5.15788,3.33465,-2.46218,-4.68142,0.10437,-2.38148,0.31892,11.52,-11.7,20.28,202
8.84445,-5.87555,1.3384,6.65816,-5.17108,5.0099,2.18629,-0.70447,-3.6715,-0.49367,-1.65211,0.21019,11.88,-11.46,19.74,212
6.19638,-6.26103,4.52279,6.74039,-5.2898,4.77025,-0.544,-0.97123,-0.24747,-0.67326,-0.90441,0.77829,12.78,-11.94,19.68,223
6.19638,-6.26103,4.52279,6.74039,-5.2898,4.77025,-0.544,-0.97123,-0.24747,-0.48023,-0.78101,1.24744,12.78,-11.94,19.68,233
