3.181991,-6.167652,1.297697,7.322936,2.002123,6.207773,-4.140944,-8.169775,-4.910075,-0.345158,-4.407052,5.958062,19.2,18.12,9.6,11
5.463735,-7.462954,2.712713,7.971713,1.111952,5.602283,-2.507977,-8.574907,-2.889569,-0.436177,-4.82916,6.208516,20.88,16.92,7.68,21
5.463735,-7.462954,2.712713,7.971713,1.111952,5.602283,-2.507977,-8.574907,-2.889569,-0.436177,-4.82916,6.208516,20.88,16.92,7.68,31
7.697594,-9.850046,5.868368,8.549259,0.018176,4.804166,-0.851665,-9.868222,1.064202,-0.354932,-5.121764,6.551212,21.84,14.34,5.28,41
7.697594,-9.850046,5.868368,8.549259,0.018176,4.804166,-0.851665,-9.868222,1.064202,-0.086151,-5.248824,6.982483,21.84,14.34,5.28,51
7.616188,-10.336084,7.362395,8.766926,-0.588499,4.354868,-1.150738,-9.747585,3.007527,0.215006,-5.45041,7.342283,23.16,12.9,3.6,61
9.601042,-11.854054,8.956982,9.003975,-1.887817,3.396284,0.597067,-9.966237,5.560698,0.685983,-5.639778,7.647715,24.6,10.02,1.56,71
9.601042,-11.854054,8.956982,9.003975,-1.887817,3.396284,0.597067,-9.966237,5.560698,1.521646,-5.512108,7.731404,24.6,10.02,1.56,83
14.803802,-11.135772,8.561927,8.931853,-3.216127,2.459408,5.871948,-7.919644,6.102519,2.131901,-5.170634,7.532262,25.14,6.48,-0.66,92
16.728798,-10.321719,7.982512,8.781582,-3.838083,2.079201,7.947216,-6.483636,5.903311,2.725662,-4.664837,7.126647,25.2,4.38,-2.22,102
16.728798,-10.321719,7.982512,8.781582,-3.838083,2.079201,7.947216,-6.483636,5.903311,2.725662,-4.664837,7.126647,25.2,4.38,-2.22,112
18.593939,-10.130177,7.307327,8.33533,-4.918863,1.580254,10.258609,-5.211313,5.727073,3.143494,-3.73449,6.412545,25.2,0,-5.7,121
18.593939,-10.130177,7.307327,8.33533,-4.918863,1.580254,10.258609,-5.211313,5.727073,3.231458,-2.826133,5.81573,25.2,0,-5.7,131
20.985819,-9.624985,6.823684,7.789576,-5.781076,1.439412,12.327122,-4.286849,5.714682,3.294989,-1.873183,5.236019,24.24,-4.2,-8.1,142
20.985819,-9.624985,6.823684,7.789576,-5.781076,1.439412,12.327122,-4.286849,5.714682,3.280327,-1.102882,4.644701,24.24,-4.2,-8.1,151
21.912403,-9.529214,5.901888,7.510802,-6.122293,1.508432,14.401602,-3.406921,4.393456,3.165485,-0.509732,4.052773,23.04,-5.22,-8.7,161
21.912403,-9.529214,5.901888,7.510802,-6.122293,1.508432,14.401602,-3.406921,4.393456,3.165485,-0.509732,4.052773,23.04,-5.22,-8.7,171
22.90124,-8.597841,3.249031,7.002647,-6.618018,1.826131,15.898593,-1.979823,1.4229,2.874713,0.386407,3.170683,21.78,-8.64,-8.88,181
22.087185,-6.830866,1.039115,6.603587,-6.870982,2.313541,15.483599,0.040117,-1.274426,2.365862,1.622188,2.002098,20.34,-11.7,-8.88,191
22.087185,-6.830866,1.039115,6.603587,-6.870982,2.313541,15.483599,0.040117,-1.274426,1.825857,2.2807,0.978288,20.34,-11.7,-8.88,203
19.314615,-5.89231,0.648849,6.315217,-6.935324,2.861702,12.999399,1.043014,-2.212853,1.469112,2.380271,0.326495,19.62,-13.38,-8.28,211
17.119064,-6.059909,0.988836,6.221527,-6.911903,3.112618,10.897537,0.851994,-2.123783,1.174675,2.377828,-0.111496,19.68,-13.8,-7.5,221
17.119064,-6.059909,0.988836,6.221527,-6.911903,3.112618,10.897537,0.851994,-2.123783,1.174675,2.377828,-0.111496,19.68,-13.8,-7.5,231
14.324946,-5.609786,2.353572,6.100816,-6.809977,3.546062,8.224131,1.200192,-1.19249,0.899786,2.23122,-0.465187,19.92,-15,-7.2,242
14.324946,-5.609786,2.353572,6.100816,-6.809977,3.546062,8.224131,1.200192,-1.19249,0.816097,1.668002,-0.689985,19.92,-15,-7.2,251
12.119819,-4.790944,2.12851,6.045322,-6.672722,3.885756,6.074497,1.881778,-1.757246,0.781278,1.08035,-0.861027,19.5,-14.76,-6.3,262
12.119819,-4.790944,2.12851,6.045322,-6.672722,3.885756,6.074497,1.881778,-1.757246,0.546095,0.758424,-1.0113,19.5,-14.76,-6.3,272
10.56354,-3.177203,-3.105374,6.045322,-6.672722,3.885756,6.074497,1.881778,-1.757246,0.546095,0.758424,-1.0113,20.46,-14.4,-4.56,281
10.56354,-3.177203,-3.105374,6.08682,-6.50632,4.097395,4.476721,3.329118,-7.202769,-0.068436,0.724216,-1.112093,20.46,-14.4,-4.56,291
13.034432,-3.691972,5.899493,6.08682,-6.50632,4.097395,4.476721,3.329118,-7.202769,-0.912041,-0.297151,-1.277637,21.12,-14.16,-3.96,301
13.034432,-3.691972,5.899493,6.281222,-6.360878,4.031829,5.953523,4.189271,-1.7022,-0.041558,-0.472469,-1.801149,21.12,-14.16,-3.96,311
10.992116,-2.717502,-0.931373,6.281222,-6.360878,4.031829,5.953523,4.189271,-1.7022,0.132539,-0.306314,-2.089477,21.06,-12.96,-3.66,322
10.992116,-2.717502,-0.931373,6.559566,-6.105686,3.982836,3.010351,2.789616,-6.781743,-0.324999,-0.159706,-2.584889,21.06,-12.96,-3.66,332
6.821289,-3.624932,-2.885101,6.559566,-6.105686,3.982836,3.010351,2.789616,-6.781743,-0.958466,-0.226902,-2.674075,21.24,-11.94,-4.08,341
6.821289,-3.624932,-2.885101,6.894733,-5.798308,3.874595,-0.375123,1.179752,-4.817939,-1.5113,-0.185363,-2.508531,21.24,-11.94,-4.08,352
5.736683,-4.881926,2.382304,6.894733,-5.798308,3.874595,-0.375123,1.179752,-4.817939,-1.3989,-0.201245,-2.328326,21.3,-11.1,-5.04,362
5.736683,-4.881926,2.382304,7.192677,-5.564718,3.670094,-2.100054,0.974894,-0.10023,-1.186319,-0.316088,-2.212261,21.3,-11.1,-5.04,372
5.171634,-4.091815,3.193963,7.192677,-5.564718,3.670094,-2.100054,0.974894,-0.10023,-0.678079,-0.993537,-1.998458,21.72,-9.96,-5.52,381
5.171634,-4.091815,3.193963,7.468347,-5.322818,3.472972,-3.05091,1.664366,-0.657305,-0.381199,-1.440691,-1.933096,21.72,-9.96,-5.52,391
5.171634,-4.091815,3.193963,7.468347,-5.322818,3.472972,-3.05091,1.664366,-0.657305,-0.381199,-1.440691,-1.933096,21.72,-9.96,-5.52,401
3.342408,-3.902668,3.181991,7.618939,-5.189685,3.345016,-4.276531,1.287017,-0.163025,-0.048888,-1.805988,-1.729678,23.34,-9.54,-5.46,412
1.726272,-4.565882,3.691972,7.903664,-4.932458,3.06153,-6.177391,0.366576,0.630442,0.412315,-1.966035,-1.278859,24.6,-8.1,-6.06,422
1.726272,-4.565882,3.691972,7.903664,-4.932458,3.06153,-6.177391,0.366576,0.630442,0.718359,-1.996578,-0.848199,24.6,-8.1,-6.06,431
3.340013,-4.345608,2.779753,8.107725,-4.748313,2.808639,-4.767711,0.402705,-0.028886,0.940103,-2.080267,-0.471295,24.18,-6.9,-7.02,441
3.340013,-4.345608,2.779753,8.107725,-4.748313,2.808639,-4.767711,0.402705,-0.028886,1.056167,-2.160901,-0.373557,24.18,-6.9,-7.02,451
4.477294,-4.2235,2.324841,8.184694,-4.688208,2.683578,-3.707399,0.464707,-0.358737,1.112367,-2.162123,-0.401657,23.82,-6.66,-7.2,462
6.249058,-3.502824,0.268159,8.329962,-4.570539,2.427317,-2.080904,1.067715,-2.159158,0.932772,-2.278798,-0.532993,23.46,-5.76,-8.16,472
6.249058,-3.502824,0.268159,8.329962,-4.570539,2.427317,-2.080904,1.067715,-2.159158,0.932772,-2.278798,-0.532993,23.46,-5.76,-8.16,482
7.170853,-4.403071,2.403852,8.491327,-4.425541,2.117113,-1.320474,0.02247,0.286739,0.621231,-2.129136,-0.838425,23.16,-6.12,-9.6,492
8.006456,-4.889109,2.724685,8.5676,-4.340786,1.980854,-0.561145,-0.548323,0.743831,0.660937,-1.662435,-0.737633,23.22,-6.36,-10.44,501
8.006456,-4.889109,2.724685,8.5676,-4.340786,1.980854,-0.561145,-0.548323,0.743831,0.643833,-1.252544,-0.584916,23.22,-6.36,-10.44,512
9.387952,-4.55391,1.589799,8.673196,-4.209337,1.796429,0.714756,-0.344574,-0.206631,0.445302,-0.999646,-0.550097,23.4,-5.88,-10.98,522
9.387952,-4.55391,1.589799,8.673196,-4.209337,1.796429,0.714756,-0.344574,-0.206631,5.92E-04,-0.851817,-0.514056,23.4,-5.88,-10.98,531
10.477346,-3.897879,1.403045,8.747313,-4.111068,1.659426,1.730034,0.213189,-0.25638,-0.22665,-0.897632,-0.626455,23.4,-5.4,-11.34,542
10.477346,-3.897879,1.403045,8.747313,-4.111068,1.659426,1.730034,0.213189,-0.25638,-0.181446,-0.98804,-0.91906,23.4,-5.4,-11.34,552
11.504491,-3.656057,2.736656,8.832819,-3.994486,1.48171,2.671672,0.338429,1.254946,-0.053164,-1.129149,-1.08155,23.58,-5.58,-12.48,561
10.968173,-3.411842,1.819649,8.888715,-3.90499,1.382698,2.079458,0.493148,0.436951,-0.017734,-1.181684,-1.119423,23.58,-5.04,-12.42,571
10.968173,-3.411842,1.819649,8.888715,-3.90499,1.382698,2.079458,0.493148,0.436951,-0.017734,-1.181684,-1.119423,23.58,-5.04,-12.42,581
10.733534,-4.130124,1.683175,9.00379,-3.705502,1.17094,1.729744,-0.424622,0.512236,-0.076377,-1.137091,-1.079717,23.46,-4.44,-12.24,591
10.733534,-4.130124,1.683175,9.00379,-3.705502,1.17094,1.729744,-0.424622,0.512236,-0.167396,-0.74797,-0.917227,23.46,-4.44,-12.24,601
11.063944,-4.118152,1.02475,9.087284,-3.541927,1.022743,1.97666,-0.576225,0.002006,-0.309728,-0.28921,-0.753515,23.1,-4.2,-12.78,611
10.996904,-3.586624,0.950527,9.113529,-3.481958,0.994895,1.883375,-0.104666,-0.044368,-0.467331,-0.064411,-0.649057,23.34,-4.14,-13.02,621
10.996904,-3.586624,0.950527,9.113529,-3.481958,0.994895,1.883375,-0.104666,-0.044368,-0.577897,0.050431,-0.570866,23.34,-4.14,-13.02,631
11.286612,-3.31607,1.778946,9.153296,-3.385621,0.961682,2.133316,0.069551,0.817264,-0.598667,0.036381,-0.582473,23.34,-3.78,-13.32,641
11.286612,-3.31607,1.778946,9.153296,-3.385621,0.961682,2.133316,0.069551,0.817264,-0.569956,-0.14138,-0.770619,23.34,-3.78,-13.32,652
11.396749,-3.397476,1.570644,9.203716,-3.262256,0.905198,2.193032,-0.13522,0.665447,-0.53758,-0.350296,-1.015576,23.04,-3.54,-13.74,662
11.396749,-3.397476,1.570644,9.203716,-3.262256,0.905198,2.193032,-0.13522,0.665447,-0.53758,-0.350296,-1.015576,23.04,-3.54,-13.74,672
10.048771,-3.533949,1.022355,9.240383,-3.170762,0.855415,0.808388,-0.363188,0.166941,-0.477105,-0.338079,-1.048563,22.98,-3.12,-13.62,682
8.93304,-4.264203,1.118126,9.295416,-3.020799,0.800091,-0.362376,-1.243405,0.318036,-0.595612,0.121292,-0.370503,22.8,-1.62,-13.74,691
8.93304,-4.264203,1.118126,9.295416,-3.020799,0.800091,-0.362376,-1.243405,0.318036,-0.600499,0.173215,-0.109052,22.8,-1.62,-13.74,701
10.865219,-3.387899,1.048692,9.302358,-3.000112,0.797307,1.562862,-0.387787,0.251386,-0.605386,0.152446,-0.112107,22.92,-1.62,-13.62,712
10.865219,-3.387899,1.048692,9.302358,-3.000112,0.797307,1.562862,-0.387787,0.251386,-0.190609,0.045544,-0.532382,22.92,-1.62,-13.62,721
8.935433,-2.482863,0.328016,9.327807,-2.924759,0.779569,-0.392374,0.441896,-0.451553,-0.03606,0.129233,-0.607518,23.16,-1.92,-13.2,731
8.935433,-2.482863,0.328016,9.327807,-2.924759,0.779569,-0.392374,0.441896,-0.451553,0.043352,0.187265,-0.631342,23.16,-1.92,-13.2,741
